hhid,year,member_id,n_jobs,n_wage_agri,n_wage_nonagri,n_self_agri,n_self_nonagri,worked,n_wage_jobs,longterm_income_rs_member,contract_income_rs_member,has_sec_primary,has_sec_secondary,has_sec_tertiary,daily_income_rs_member,wage_total_income_member
2481,2016,13444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,2016,13443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,2016,13441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,2016,13446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,2016,13445,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2482,2016,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,2016,13448,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2483,2016,13447,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2483,2016,13450,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2483,2016,13451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,2016,13449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,2016,13452,1,0,1,0,0,1,1,0,0,0,1,0,126000,126000
2484,2016,13453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,2016,2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,2016,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,2016,13456,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2485,2016,13454,2,0,1,1,0,1,1,0,0,0,1,0,16000,16000
2485,2016,13455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,2016,13458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,2016,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,2016,13457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,2016,13461,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2486,2016,13460,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2486,2016,13459,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2486,2016,13463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,2016,13462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,2016,13464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,2016,13476,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2489,2016,13478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,2016,13477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,2016,13479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,2016,13474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,2016,13475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,2016,13480,2,0,1,1,0,1,1,0,0,0,0,0,133000,133000
2490,2016,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,2016,13481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,2016,13483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,2016,13482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,2016,13486,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2491,2016,13487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,2016,13484,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2491,2016,13485,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2492,2016,13493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,2016,13491,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2492,2016,13494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,2016,13488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,2016,13490,2,0,1,1,0,1,1,0,0,0,0,1,20000,20000
2492,2016,13492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,2016,13489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,2016,13498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,2016,13496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,2016,13499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,2016,13497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,2016,13495,1,0,1,0,0,1,1,0,0,0,1,0,152500,152500
2494,2016,13503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,2016,13500,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2494,2016,13505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,2016,13501,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2494,2016,13504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,2016,13502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,2016,13512,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2496,2016,13513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,2016,13517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,2016,13515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,2016,13518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,2016,35905,1,0,1,0,0,1,1,0,0,0,0,1,78000,78000
2497,2016,13514,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2498,2016,13519,2,0,1,1,0,1,1,409000,0,0,0,1,0,409000
2498,2016,13520,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2498,2016,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,2016,13522,2,0,1,1,0,1,1,298500,0,0,0,1,0,298500
2498,2016,13521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,2016,13523,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2499,2016,13524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,2016,13530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,2016,13525,2,0,0,2,0,1,0,0,0,0,0,0,0,0
2500,2016,13526,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2500,2016,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,2016,13531,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2500,2016,13527,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2500,2016,13529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,2016,13528,2,0,0,2,0,1,0,0,0,0,0,0,0,0
2500,2016,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,2016,13538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,2016,13532,2,0,0,1,1,1,0,0,0,0,0,0,0,0
2501,2016,13534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,2016,13536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,2016,13537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,2016,13533,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2501,2016,13535,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2502,2016,13541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,2016,13539,2,0,1,1,0,1,1,267000,0,0,0,1,0,267000
2502,2016,13542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,2016,13540,1,0,1,0,0,1,1,125500,0,0,0,1,0,125500
2503,2016,13545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,2016,13544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,2016,13543,1,0,1,0,0,1,1,0,0,0,1,0,94000,94000
2503,2016,13546,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2504,2016,13549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,2016,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,2016,13547,2,0,0,2,0,1,0,0,0,0,0,0,0,0
2504,2016,13548,2,1,0,1,0,1,1,0,0,1,0,0,19200,19200
2505,2016,13551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,2016,13550,1,0,1,0,0,1,1,0,0,0,1,0,57000,57000
2507,2016,13555,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2507,2016,13554,2,1,0,1,0,1,1,0,0,1,0,0,5040,5040
2507,2016,13556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,2016,13557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2016,13560,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2508,2016,13559,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2508,2016,13558,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2508,2016,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2016,13561,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2508,2016,13562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,2016,13569,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2509,2016,13564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,2016,13567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,2016,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,2016,13566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,2016,13563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,2016,13565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,2016,13568,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2510,2016,13570,2,0,0,1,1,1,0,0,0,0,0,0,0,0
2510,2016,13574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,2016,13571,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2510,2016,13573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,2016,13572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,2016,13578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,2016,13576,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2511,2016,13579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,2016,13577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,2016,13575,1,0,1,0,0,1,1,133500,0,0,0,0,0,133500
2512,2016,13584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,2016,13580,1,0,1,0,0,1,1,120000,0,0,1,0,0,120000
2512,2016,13582,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2512,2016,13583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,2016,13581,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2512,2016,13585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2016,13588,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2513,2016,13589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2016,13587,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2513,2016,13593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2016,13586,2,1,0,1,0,1,1,0,0,1,0,0,28500,28500
2513,2016,13592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2016,13590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2016,13591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,2016,13595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,2016,13594,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2515,2016,13598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,2016,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,2016,13596,1,0,1,0,0,1,1,300000,0,0,0,1,0,300000
2515,2016,13597,2,0,1,1,0,1,1,180000,0,0,0,0,0,180000
2516,2016,13601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,2016,13599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,2016,13602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,2016,13600,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2517,2016,13607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,2016,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,2016,13604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,2016,13606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,2016,13605,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2517,2016,13603,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2517,2016,13608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,2016,13610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,2016,13612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,2016,13609,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2518,2016,13611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,2016,13622,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2520,2016,13624,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2520,2016,13621,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2520,2016,13623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,2016,13620,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2520,2016,13625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,2016,13626,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2521,2016,13629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,2016,13630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,2016,13628,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2521,2016,13627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,2016,13632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,2016,13633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,2016,13631,1,0,1,0,0,1,1,0,250000,0,0,0,0,250000
2523,2016,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,2016,13637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,2016,13636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,2016,13638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,2016,13635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,2016,13634,3,0,0,2,1,1,0,0,0,0,0,0,0,0
2524,2016,13645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,2016,13644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,2016,13639,2,0,0,1,1,1,0,0,0,0,0,0,0,0
2524,2016,13641,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2524,2016,13643,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2524,2016,13646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,2016,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,2016,13640,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2524,2016,13642,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2524,2016,13647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,2016,13650,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2525,2016,13649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,2016,13651,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2525,2016,2456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,2016,13648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,2016,13654,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2527,2016,13655,1,0,1,0,0,1,1,0,0,0,1,0,278400,278400
2527,2016,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,2016,13656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,2016,13658,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2528,2016,13659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,2016,13657,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2528,2016,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,2016,13661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,2016,13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,2016,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,2016,13667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,2016,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,2016,13665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,2016,13663,1,0,1,0,0,1,1,175000,0,0,1,0,0,175000
2529,2016,13664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,2016,13666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,2016,13662,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2530,2016,13671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,2016,13670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,2016,13668,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2530,2016,13669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,2016,13672,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2531,2016,13679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,2016,13678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,2016,13675,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2531,2016,13677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,2016,13676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,2016,13673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,2016,13674,1,0,1,0,0,1,1,123000,0,0,0,0,0,123000
2531,2016,13680,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2532,2016,13689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,2016,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,2016,13686,1,0,1,0,0,1,1,0,0,0,0,0,4500000,4500000
2532,2016,13690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,2016,13685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,2016,13681,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2532,2016,13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,2016,13683,1,0,1,0,0,1,1,0,0,0,0,0,3549000,3549000
2532,2016,13688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,2016,13687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,2016,13682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,2016,13691,1,0,1,0,0,1,1,240000,0,0,0,0,0,240000
2533,2016,13695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,2016,13696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,2016,13693,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2533,2016,13692,2,0,1,1,0,1,1,185000,0,0,0,1,0,185000
2533,2016,13694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,2016,13701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,2016,13700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,2016,13698,1,0,1,0,0,1,1,0,0,0,1,0,70800,70800
2534,2016,13704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,2016,13697,1,0,1,0,0,1,1,0,0,0,1,0,66500,66500
2534,2016,13702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,2016,13699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,2016,13703,1,0,1,0,0,1,1,0,0,0,1,0,64400,64400
2536,2016,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,2016,13709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,2016,13708,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2536,2016,13707,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2537,2016,13711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,2016,13710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,2016,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,2016,13712,1,0,1,0,0,1,1,0,0,0,1,0,71250,71250
2538,2016,13713,1,0,1,0,0,1,1,0,0,0,1,0,97375,97375
2538,2016,13714,1,0,1,0,0,1,1,0,0,0,1,0,74575,74575
2539,2016,13718,1,0,1,0,0,1,1,73500,0,0,0,1,0,73500
2539,2016,13716,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2539,2016,13717,1,0,1,0,0,1,1,98000,0,0,1,0,0,98000
2539,2016,13719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,2016,13715,1,0,1,0,0,1,1,0,0,0,0,0,136500,136500
2540,2016,13721,2,0,0,2,0,1,0,0,0,0,0,0,0,0
2540,2016,13722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,2016,13720,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2541,2016,13725,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2541,2016,13729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,2016,13724,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2541,2016,13723,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2541,2016,13728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,2016,13727,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2541,2016,13726,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2542,2016,13730,2,0,1,1,0,1,1,0,0,0,1,0,73600,73600
2542,2016,13731,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2542,2016,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,2016,13732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,2016,13733,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2544,2016,13735,2,0,0,2,0,1,0,0,0,0,0,0,0,0
2544,2016,13734,2,0,0,2,0,1,0,0,0,0,0,0,0,0
2545,2016,13738,1,0,1,0,0,1,1,0,0,0,0,0,130000,130000
2545,2016,13736,1,1,0,0,0,1,1,0,0,1,0,0,40250,40250
2545,2016,13737,1,1,0,0,0,1,1,0,0,1,0,0,37250,37250
2547,2016,13745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,2016,13742,1,0,1,0,0,1,1,0,0,0,1,0,79600,79600
2547,2016,13746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,2016,13743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,2016,13747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,2016,13744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,2016,13748,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2548,2016,13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,2016,13749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,2016,13751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,2016,13754,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2549,2016,13752,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2549,2016,13755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,2016,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,2016,13753,2,0,0,2,0,1,0,0,0,0,0,0,0,0
2550,2016,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,2016,13757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,2016,13758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,2016,13760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,2016,13756,1,0,1,0,0,1,1,0,0,0,1,0,36000,36000
2550,2016,13759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,2016,13763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,2016,13762,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2551,2016,13761,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2552,2016,13764,1,0,1,0,0,1,1,0,0,0,1,0,94000,94000
2552,2016,13767,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2552,2016,13768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,2016,13765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,2016,13769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,2016,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,2016,13766,1,0,1,0,0,1,1,180000,0,0,0,1,0,180000
2553,2016,13771,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2553,2016,13770,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2553,2016,13773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,2016,13772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,2016,13775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,2016,13774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,2016,13779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,2016,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,2016,13776,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2554,2016,13782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,2016,13777,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2554,2016,13781,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2554,2016,13778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,2016,13780,1,0,1,0,0,1,1,0,0,0,1,0,45000,45000
2555,2016,13784,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2555,2016,13783,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2555,2016,13785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,2016,13786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,2016,13789,2,0,1,1,0,1,1,0,0,0,1,0,12000,12000
2556,2016,13791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,2016,13792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,2016,13790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,2016,13787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,2016,13788,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2557,2016,13794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,2016,13793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,2016,13796,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2558,2016,13795,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2558,2016,13797,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2559,2016,13799,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2559,2016,13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,2016,13798,1,0,1,0,0,1,1,0,0,0,1,0,60000,60000
2560,2016,13804,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2560,2016,13803,1,0,1,0,0,1,1,300000,0,0,0,1,0,300000
2560,2016,13802,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2560,2016,13801,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2561,2016,13805,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2561,2016,13807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,2016,13806,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2562,2016,13809,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2562,2016,13808,1,0,1,0,0,1,1,121500,0,0,0,1,0,121500
2562,2016,13811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,2016,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,2016,13810,1,0,1,0,0,1,1,148900,0,0,1,0,0,148900
2563,2016,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,2016,13813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,2016,13812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,2016,13814,1,1,0,0,0,1,1,0,0,1,0,0,124500,124500
