"lgcode","country","mun_mig_pop_2001","mun_pop_2001","mun_mig_share_2001"
60102,"China",1,2627,0.000380662352493338
60102,"Others",4,2627,0.00152264940997335
60106,"Japan",1,6610,0.000151285930408472
60106,"Singapore",1,6610,0.000151285930408472
60106,"United States",1,6610,0.000151285930408472
60107,"Australia",1,3102,0.000322372662798195
60107,"South Korea",1,3102,0.000322372662798195
60108,"Saudi Arabia",1,1283,0.000779423226812159
60108,"United States",1,1283,0.000779423226812159
60201,"Malaysia",1,5105,0.00019588638589618
60201,"Others",9,5105,0.00176297747306562
60201,"United States",1,5105,0.00019588638589618
60202,"Bangladesh",1,15579,0.0000641889723345529
60202,"Malaysia",1,15579,0.0000641889723345529
60202,"Saudi Arabia",2,15579,0.000128377944669106
60202,"South Korea",1,15579,0.0000641889723345529
60203,"Malaysia",3,9739,0.000308039839819283
60303,"China",3,8959,0.000334858801205492
60303,"Russia",1,8959,0.000111619600401831
60303,"United States",1,8959,0.000111619600401831
60304,"Australia",1,4406,0.000226963231956423
60304,"China",2,4406,0.000453926463912846
60304,"France",1,4406,0.000226963231956423
60304,"Others",4,4406,0.000907852927825692
60304,"United States",3,4406,0.000680889695869269
60305,"Qatar",1,8452,0.000118315191670611
60401,"China",1,11400,0.000087719298245614
60401,"Others",2,11400,0.000175438596491228
60401,"Qatar",1,11400,0.000087719298245614
60402,"South Korea",1,8419,0.00011877895236964
60404,"Bangladesh",1,16329,0.0000612407373384775
60404,"China",2,16329,0.000122481474676955
60404,"Japan",1,16329,0.0000612407373384775
60404,"Others",6,16329,0.000367444424030865
60404,"Saudi Arabia",1,16329,0.0000612407373384775
60404,"United States",4,16329,0.00024496294935391
60406,"Malaysia",1,11208,0.0000892219842969308
60601,"Bhutan",1,19704,0.0000507511165245635
60601,"Others",1,19704,0.0000507511165245635
60601,"Qatar",1,19704,0.0000507511165245635
60601,"Saudi Arabia",1,19704,0.0000507511165245635
60601,"Singapore",1,19704,0.0000507511165245635
60601,"United Arab Emirates",1,19704,0.0000507511165245635
60602,"Bangladesh",1,17477,0.0000572180580191108
60602,"Others",1,17477,0.0000572180580191108
60602,"Qatar",1,17477,0.0000572180580191108
60602,"Russia",2,17477,0.000114436116038222
60602,"United Kingdom",1,17477,0.0000572180580191108
60603,"Bhutan",1,17648,0.000056663644605621
60603,"Kuwait",1,17648,0.000056663644605621
60605,"Japan",2,22169,0.0000902160674816185
60606,"Hong Kong SAR China",1,20801,0.0000480746117975097
60606,"Russia",1,20801,0.0000480746117975097
60606,"Saudi Arabia",2,20801,0.0000961492235950195
60607,"Hong Kong SAR China",1,36293,0.0000275535227178795
60607,"United Arab Emirates",2,36293,0.000055107045435759
60607,"United Kingdom",2,36293,0.000055107045435759
60607,"United States",1,36293,0.0000275535227178795
60608,"Bhutan",1,25115,0.0000398168425243878
60608,"China",1,25115,0.0000398168425243878
60608,"Hong Kong SAR China",3,25115,0.000119450527573163
60608,"Malaysia",3,25115,0.000119450527573163
60608,"Others",9,25115,0.00035835158271949
60608,"Russia",1,25115,0.0000398168425243878
60608,"Saudi Arabia",1,25115,0.0000398168425243878
60608,"United Arab Emirates",5,25115,0.000199084212621939
60608,"United Kingdom",2,25115,0.0000796336850487756
60608,"United States",1,25115,0.0000398168425243878
60609,"Bhutan",1,15976,0.0000625938908362544
60609,"Saudi Arabia",1,15976,0.0000625938908362544
60609,"Sri Lanka",1,15976,0.0000625938908362544
60609,"United Kingdom",4,15976,0.000250375563345017
60610,"Saudi Arabia",3,15424,0.000194502074688797
60610,"Singapore",4,15424,0.000259336099585062
60610,"United Arab Emirates",1,15424,0.0000648340248962656
60610,"United Kingdom",1,15424,0.0000648340248962656
60611,"Bangladesh",2,19781,0.000101107122996815
60611,"Malaysia",1,19781,0.0000505535614984076
60611,"Others",1,19781,0.0000505535614984076
60611,"Russia",1,19781,0.0000505535614984076
60611,"Saudi Arabia",5,19781,0.000252767807492038
60611,"Singapore",2,19781,0.000101107122996815
60611,"Sri Lanka",1,19781,0.0000505535614984076
60703,"Bangladesh",1,16344,0.0000611845325501713
60703,"Japan",1,16344,0.0000611845325501713
60704,"Bangladesh",1,28396,0.0000352162276376955
60704,"Hong Kong SAR China",1,28396,0.0000352162276376955
60704,"Others",1,28396,0.0000352162276376955
60704,"United Arab Emirates",1,28396,0.0000352162276376955
60705,"Malaysia",3,12764,0.000235036038859292
60706,"Germany",1,28039,0.0000356646100074896
60706,"Japan",1,28039,0.0000356646100074896
60706,"Malaysia",1,28039,0.0000356646100074896
60706,"United Arab Emirates",1,28039,0.0000356646100074896
60707,"Pakistan",1,20065,0.000049838026414154
60801,"Kuwait",1,26530,0.0000376931775348662
60801,"Malaysia",1,26530,0.0000376931775348662
60802,"Australia",1,19428,0.0000514721021206506
60802,"Kuwait",6,19428,0.000308832612723904
60802,"Saudi Arabia",2,19428,0.000102944204241301
60803,"Kuwait",2,18029,0.0001109323867103
60803,"Malaysia",2,18029,0.0001109323867103
60803,"Qatar",1,18029,0.00005546619335515
60803,"Saudi Arabia",14,18029,0.0007765267069721
60804,"Hong Kong SAR China",1,28521,0.0000350618842256583
60804,"Kuwait",9,28521,0.000315556958030925
60804,"Malaysia",1,28521,0.0000350618842256583
60804,"Saudi Arabia",27,28521,0.000946670874092774
60804,"Singapore",2,28521,0.0000701237684513166
60804,"South Korea",2,28521,0.0000701237684513166
60804,"United Arab Emirates",1,28521,0.0000350618842256583
60805,"Bangladesh",1,17790,0.0000562113546936481
60805,"Pakistan",1,17790,0.0000562113546936481
60805,"Saudi Arabia",1,17790,0.0000562113546936481
60806,"Saudi Arabia",2,24615,0.0000812512695510867
60806,"United Arab Emirates",1,24615,0.0000406256347755434
60905,"Saudi Arabia",1,945,0.00105820105820106
60906,"Hong Kong SAR China",1,10985,0.0000910332271279017
60906,"Malaysia",1,10985,0.0000910332271279017
60906,"Qatar",1,10985,0.0000910332271279017
60906,"Saudi Arabia",10,10985,0.000910332271279017
60906,"United Arab Emirates",1,10985,0.0000910332271279017
60907,"Bahrain",1,20895,0.0000478583393156257
60907,"Hong Kong SAR China",1,20895,0.0000478583393156257
60907,"Others",1,20895,0.0000478583393156257
60907,"Qatar",1,20895,0.0000478583393156257
60907,"Russia",2,20895,0.0000957166786312515
60907,"Saudi Arabia",2,20895,0.0000957166786312515
60907,"United Kingdom",1,20895,0.0000478583393156257
60908,"Saudi Arabia",2,5651,0.000353919660237126
60909,"Saudi Arabia",2,10405,0.000192215281114849
60910,"Maldives",1,9489,0.000105385182843292
60910,"Others",5,9489,0.000526925914216461
60910,"Qatar",1,9489,0.000105385182843292
60910,"Saudi Arabia",3,9489,0.000316155548529877
60910,"United Arab Emirates",1,9489,0.000105385182843292
61001,"Others",3,20092,0.000149313159466454
61001,"Saudi Arabia",5,20092,0.000248855265777424
61001,"Singapore",1,20092,0.0000497710531554848
61001,"United Arab Emirates",2,20092,0.0000995421063109695
61002,"Pakistan",1,4597,0.000217533173809006
61002,"Russia",1,4597,0.000217533173809006
61003,"Hong Kong SAR China",1,26541,0.0000376775554802004
61003,"Pakistan",1,26541,0.0000376775554802004
61003,"Saudi Arabia",7,26541,0.000263742888361403
61003,"Singapore",3,26541,0.000113032666440601
61003,"United Arab Emirates",2,26541,0.0000753551109604009
61003,"United Kingdom",1,26541,0.0000376775554802004
61003,"United States",1,26541,0.0000376775554802004
61004,"Australia",1,39484,0.0000253267146185797
61004,"Bangladesh",1,39484,0.0000253267146185797
61004,"Hong Kong SAR China",1,39484,0.0000253267146185797
61004,"Others",9,39484,0.000227940431567217
61004,"Pakistan",1,39484,0.0000253267146185797
61004,"Qatar",1,39484,0.0000253267146185797
61004,"Saudi Arabia",5,39484,0.000126633573092898
61004,"Singapore",2,39484,0.0000506534292371594
61004,"South Korea",2,39484,0.0000506534292371594
61004,"United Arab Emirates",1,39484,0.0000253267146185797
61005,"Bangladesh",1,35517,0.0000281555311540952
61005,"Hong Kong SAR China",1,35517,0.0000281555311540952
61005,"Others",4,35517,0.000112622124616381
61005,"Qatar",1,35517,0.0000281555311540952
61005,"Saudi Arabia",5,35517,0.000140777655770476
61005,"United Kingdom",1,35517,0.0000281555311540952
61006,"Australia",7,67649,0.000103475291578589
61006,"Bahrain",4,67649,0.0000591287380449083
61006,"China",2,67649,0.0000295643690224541
61006,"Germany",1,67649,0.0000147821845112271
61006,"Hong Kong SAR China",8,67649,0.000118257476089817
61006,"Japan",2,67649,0.0000295643690224541
61006,"Malaysia",9,67649,0.000133039660601044
61006,"Others",24,67649,0.00035477242826945
61006,"Qatar",2,67649,0.0000295643690224541
61006,"Russia",1,67649,0.0000147821845112271
61006,"Saudi Arabia",28,67649,0.000413901166314358
61006,"Singapore",37,67649,0.000546940826915402
61006,"South Korea",1,67649,0.0000147821845112271
61006,"United Arab Emirates",8,67649,0.000118257476089817
61006,"United Kingdom",28,67649,0.000413901166314358
61006,"United States",9,67649,0.000133039660601044
61007,"Saudi Arabia",14,24303,0.000576060568654076
61007,"Singapore",1,24303,0.0000411471834752911
61007,"United Arab Emirates",4,24303,0.000164588733901164
61008,"Bahrain",1,26911,0.0000371595258444502
61008,"Bangladesh",2,26911,0.0000743190516889005
61008,"China",5,26911,0.000185797629222251
61008,"Japan",1,26911,0.0000371595258444502
61008,"Maldives",3,26911,0.000111478577533351
61008,"Qatar",1,26911,0.0000371595258444502
61008,"Russia",1,26911,0.0000371595258444502
61008,"United Arab Emirates",1,26911,0.0000371595258444502
61009,"Bhutan",1,23072,0.0000433425797503467
61009,"Singapore",2,23072,0.0000866851595006935
61009,"Sri Lanka",1,23072,0.0000433425797503467
61009,"United Arab Emirates",5,23072,0.000216712898751734
70101,"Malaysia",1,7927,0.000126151129052605
70101,"Others",2,7927,0.00025230225810521
70101,"Saudi Arabia",1,7927,0.000126151129052605
70103,"China",2,15912,0.00012569130216189
70103,"Pakistan",1,15912,0.0000628456510809452
70106,"United Kingdom",1,11999,0.0000833402783565297
70107,"Bangladesh",1,15812,0.0000632431065013913
70107,"Malaysia",1,15812,0.0000632431065013913
70107,"Others",1,15812,0.0000632431065013913
70107,"Russia",1,15812,0.0000632431065013913
70108,"Bangladesh",5,18697,0.000267422581162753
70108,"Pakistan",2,18697,0.000106969032465101
70202,"Germany",1,27284,0.0000366515173728192
70202,"Malaysia",2,27284,0.0000733030347456385
70202,"Pakistan",1,27284,0.0000366515173728192
70204,"Bangladesh",2,9130,0.000219058050383352
70204,"Sri Lanka",1,9130,0.000109529025191676
70205,"Bangladesh",1,12114,0.0000825491167244511
70205,"United Kingdom",1,12114,0.0000825491167244511
70206,"Australia",1,19093,0.0000523752160477662
70206,"China",1,19093,0.0000523752160477662
70206,"Russia",1,19093,0.0000523752160477662
70206,"United Kingdom",1,19093,0.0000523752160477662
70206,"United States",1,19093,0.0000523752160477662
70207,"Hong Kong SAR China",1,14569,0.0000686388907955247
70207,"Malaysia",2,14569,0.000137277781591049
70207,"Others",5,14569,0.000343194453977624
70207,"Singapore",1,14569,0.0000686388907955247
70207,"United States",1,14569,0.0000686388907955247
70208,"Bangladesh",3,12022,0.000249542505406754
70208,"Bhutan",1,12022,0.0000831808351355848
70208,"China",5,12022,0.000415904175677924
70208,"Russia",1,12022,0.0000831808351355848
70208,"United Kingdom",1,12022,0.0000831808351355848
70208,"United States",3,12022,0.000249542505406754
70209,"Australia",2,18490,0.000108166576527853
70209,"Bhutan",1,18490,0.0000540832882639264
70209,"Saudi Arabia",1,18490,0.0000540832882639264
70209,"United Kingdom",1,18490,0.0000540832882639264
70210,"Hong Kong SAR China",2,14164,0.00014120304998588
70210,"Pakistan",2,14164,0.00014120304998588
70210,"United Kingdom",1,14164,0.0000706015249929399
70211,"Australia",1,16028,0.0000623908160718742
70211,"Pakistan",1,16028,0.0000623908160718742
70211,"Russia",1,16028,0.0000623908160718742
70211,"Saudi Arabia",1,16028,0.0000623908160718742
70212,"Australia",1,15715,0.0000636334712058543
70212,"Malaysia",1,15715,0.0000636334712058543
70301,"Australia",1,10346,0.0000966557123526
70301,"Malaysia",3,10346,0.0002899671370578
70301,"Saudi Arabia",1,10346,0.0000966557123526
70301,"South Korea",2,10346,0.0001933114247052
70301,"United Arab Emirates",1,10346,0.0000966557123526
70301,"United Kingdom",5,10346,0.000483278561763
70301,"United States",8,10346,0.0007732456988208
70302,"China",1,10607,0.0000942773640049024
70302,"Malaysia",3,10607,0.000282832092014707
70302,"Saudi Arabia",1,10607,0.0000942773640049024
70302,"United Arab Emirates",2,10607,0.000188554728009805
70302,"United States",1,10607,0.0000942773640049024
70303,"Australia",1,18556,0.000053890924768269
70303,"Bangladesh",1,18556,0.000053890924768269
70303,"Japan",1,18556,0.000053890924768269
70303,"Saudi Arabia",4,18556,0.000215563699073076
70303,"South Korea",1,18556,0.000053890924768269
70303,"United Arab Emirates",2,18556,0.000107781849536538
70303,"United Kingdom",4,18556,0.000215563699073076
70304,"China",3,13143,0.000228258388495777
70304,"Maldives",1,13143,0.0000760861294985924
70305,"Malaysia",2,5525,0.000361990950226244
70305,"United Arab Emirates",1,5525,0.000180995475113122
70306,"Malaysia",1,12796,0.0000781494216942795
70306,"Qatar",1,12796,0.0000781494216942795
70306,"Russia",1,12796,0.0000781494216942795
70306,"Saudi Arabia",1,12796,0.0000781494216942795
70306,"United Kingdom",1,12796,0.0000781494216942795
70307,"China",1,19829,0.0000504311866458218
70307,"Germany",1,19829,0.0000504311866458218
70307,"Hong Kong SAR China",2,19829,0.000100862373291644
70307,"Others",6,19829,0.000302587119874931
70307,"United States",3,19829,0.000151293559937465
70308,"Bhutan",1,15889,0.0000629366228208194
70308,"United Arab Emirates",2,15889,0.000125873245641639
70309,"Bhutan",1,15137,0.000066063288630508
70401,"Bangladesh",1,21198,0.000047174261722804
70401,"Japan",1,21198,0.000047174261722804
70401,"Kuwait",2,21198,0.0000943485234456081
70401,"Malaysia",1,21198,0.000047174261722804
70401,"Qatar",9,21198,0.000424568355505236
70401,"Saudi Arabia",6,21198,0.000283045570336824
70401,"United Arab Emirates",3,21198,0.000141522785168412
70402,"Malaysia",1,24483,0.000040844667728628
70402,"Others",2,24483,0.0000816893354572561
70402,"United Arab Emirates",1,24483,0.000040844667728628
70403,"Bhutan",1,34374,0.0000290917553965206
70403,"Kuwait",1,34374,0.0000290917553965206
70403,"Others",1,34374,0.0000290917553965206
70403,"Qatar",1,34374,0.0000290917553965206
70403,"Russia",1,34374,0.0000290917553965206
70403,"Saudi Arabia",2,34374,0.0000581835107930413
70403,"United Kingdom",2,34374,0.0000581835107930413
70404,"Bhutan",1,16873,0.0000592662834113673
70404,"Others",1,16873,0.0000592662834113673
70404,"Saudi Arabia",5,16873,0.000296331417056836
70404,"United Arab Emirates",1,16873,0.0000592662834113673
70404,"United States",1,16873,0.0000592662834113673
70405,"Australia",1,34431,0.0000290435944352473
70405,"China",2,34431,0.0000580871888704946
70405,"Hong Kong SAR China",2,34431,0.0000580871888704946
70405,"Japan",1,34431,0.0000290435944352473
70405,"Malaysia",2,34431,0.0000580871888704946
70405,"Saudi Arabia",6,34431,0.000174261566611484
70405,"United Arab Emirates",1,34431,0.0000290435944352473
70405,"United Kingdom",4,34431,0.000116174377740989
70405,"United States",5,34431,0.000145217972176237
70406,"Australia",1,17367,0.0000575804687050153
70406,"Bangladesh",3,17367,0.000172741406115046
70406,"Bhutan",3,17367,0.000172741406115046
70406,"China",2,17367,0.000115160937410031
70406,"Hong Kong SAR China",2,17367,0.000115160937410031
70406,"Kuwait",1,17367,0.0000575804687050153
70406,"Qatar",1,17367,0.0000575804687050153
70406,"Saudi Arabia",1,17367,0.0000575804687050153
70406,"United Kingdom",1,17367,0.0000575804687050153
70407,"Bhutan",1,14884,0.0000671862402579952
70407,"Others",10,14884,0.000671862402579952
70407,"Singapore",1,14884,0.0000671862402579952
70407,"United Arab Emirates",1,14884,0.0000671862402579952
70408,"Bangladesh",2,21668,0.0000923020121838656
70408,"China",1,21668,0.0000461510060919328
70408,"Hong Kong SAR China",1,21668,0.0000461510060919328
70408,"Pakistan",3,21668,0.000138453018275798
70408,"Saudi Arabia",9,21668,0.000415359054827395
70408,"United Arab Emirates",1,21668,0.0000461510060919328
70409,"Bangladesh",3,29250,0.000102564102564103
70409,"Bhutan",1,29250,0.0000341880341880342
70409,"China",1,29250,0.0000341880341880342
70409,"Japan",1,29250,0.0000341880341880342
70409,"Malaysia",2,29250,0.0000683760683760684
70409,"Pakistan",8,29250,0.000273504273504274
70409,"Russia",1,29250,0.0000341880341880342
70409,"Saudi Arabia",8,29250,0.000273504273504274
70409,"Singapore",1,29250,0.0000341880341880342
70409,"Sri Lanka",1,29250,0.0000341880341880342
70409,"United States",2,29250,0.0000683760683760684
70410,"Australia",1,19474,0.0000513505186402383
70501,"Bangladesh",3,17987,0.000166787124034025
70501,"Bhutan",1,17987,0.0000555957080113415
70501,"China",2,17987,0.000111191416022683
70501,"Others",6,17987,0.000333574248068049
70501,"Pakistan",1,17987,0.0000555957080113415
70501,"Qatar",1,17987,0.0000555957080113415
70501,"Saudi Arabia",1,17987,0.0000555957080113415
70501,"South Korea",1,17987,0.0000555957080113415
70502,"Bangladesh",1,18390,0.0000543773790103317
70502,"Bhutan",1,18390,0.0000543773790103317
70502,"China",1,18390,0.0000543773790103317
70502,"Japan",1,18390,0.0000543773790103317
70502,"Malaysia",1,18390,0.0000543773790103317
70502,"Saudi Arabia",1,18390,0.0000543773790103317
